"species","x","y","wc2.1_2.5m_bio_1","wc2.1_2.5m_bio_2","wc2.1_2.5m_bio_3","wc2.1_2.5m_bio_4","wc2.1_2.5m_bio_5","wc2.1_2.5m_bio_6","wc2.1_2.5m_bio_7","wc2.1_2.5m_bio_8","wc2.1_2.5m_bio_9","wc2.1_2.5m_bio_10","wc2.1_2.5m_bio_11","wc2.1_2.5m_bio_12","wc2.1_2.5m_bio_13","wc2.1_2.5m_bio_14","wc2.1_2.5m_bio_15","wc2.1_2.5m_bio_16","wc2.1_2.5m_bio_17","wc2.1_2.5m_bio_18","wc2.1_2.5m_bio_19"
"Umbilicaria decussata",-2451124.27523191,1525607.39458483,-5.74264335632324,5.43378353118896,32.9042053222656,422.151794433594,1.87796330451965,-14.6357698440552,16.5137329101562,-10.2795743942261,-1.02498126029968,-0.59477972984314,-10.9758205413818,427.326141357422,48.3311195373535,17.5855178833008,29.6198310852051,139.403350830078,71.0989379882812,71.5539855957031,116.331550598145
"Umbilicaria decussata",-2464741.83092896,1547158.49485657,-5.03150653839111,5.35575866699219,34.9999809265137,383.330871582031,1.92086315155029,-13.4097166061401,15.3305797576904,-8.82751274108887,-0.909509897232056,-0.334280133247375,-9.72772026062012,518.336547851562,58.4264793395996,17.780668258667,30.5907649993896,166.116714477539,78.5906066894531,80.9282302856445,139.157943725586
"Umbilicaria decussata",-2457620.64051292,1593518.46531355,-6.88800621032715,6.6495156288147,36.457763671875,462.393646240234,1.44641590118408,-16.7924556732178,18.2388725280762,-11.5818529129028,-10.3329553604126,-1.20304417610168,-12.4706621170044,517.972717285156,54.7440986633301,28.1364288330078,16.8840084075928,142.929077148438,107.701942443848,132.674133300781,130.634948730469
"Umbilicaria decussata",-2458972.03111232,1592607.32894605,-6.70240831375122,6.59516716003418,36.5566520690918,456.414184570312,1.52596080303192,-16.5152225494385,18.0411834716797,-10.0736932754517,-10.121283531189,-1.08879578113556,-12.21226978302,538.959716796875,56.7532768249512,30.0428485870361,16.1275405883789,149.405014038086,114.39737701416,133.741622924805,135.878997802734
"Umbilicaria decussata",-2460259.19549089,1594594.44584788,-6.59120464324951,6.66320276260376,36.8426132202148,456.772094726562,1.65753865242004,-16.4283981323242,18.0859375,-11.2222175598145,-10.0088663101196,-0.972084283828735,-12.0945281982422,545.317077636719,57.5950050354004,31.0054492950439,15.8259830474854,150.011993408203,116.142753601074,137.304183959961,137.543426513672
"Umbilicaria decussata",-2466554.81248622,1590975.0322166,-6.97957563400269,6.3801097869873,36.3486938476562,440.772430419922,1.00040078163147,-16.5516204833984,17.5520210266113,-10.6673612594604,-9.81526756286621,-1.54743111133575,-12.3131742477417,541.73193359375,57.2054328918457,29.761791229248,16.9243793487549,151.11442565918,115.221672058105,132.093566894531,136.104370117188
"Umbilicaria decussata",-2476097.67218783,1577083.68015131,-6.67863273620605,5.82481384277344,35.5835227966309,407.107055664062,0.786487579345703,-15.5826978683472,16.3691864013672,-10.9382476806641,-1.65103161334991,-1.65103161334991,-11.6439085006714,540.831237792969,60.1256790161133,24.2531623840332,23.8356056213379,166.812744140625,100.633682250977,100.633682250977,145.376403808594
"Umbilicaria decussata",-2464291.43968807,1599107.48879386,-6.59426832199097,6.57857131958008,36.9643249511719,446.292236328125,1.52180349826813,-16.275484085083,17.7972888946533,-8.84090518951416,-10.3080902099609,-1.08899796009064,-11.9670667648315,572.501586914062,60.305793762207,33.5232048034668,15.3998184204102,157.226959228516,122.002334594727,143.928161621094,143.578125
"Umbilicaria decussata",-2465262.57705245,1599737.05971877,-6.59426832199097,6.57857131958008,36.9643249511719,446.292236328125,1.52180349826813,-16.275484085083,17.7972888946533,-8.84090518951416,-10.3080902099609,-1.08899796009064,-11.9670667648315,572.501586914062,60.305793762207,33.5232048034668,15.3998184204102,157.226959228516,122.002334594727,143.928161621094,143.578125
"Umbilicaria decussata",-2464815.50827519,1601390.4870103,-5.82858896255493,6.69684505462646,37.560359954834,446.269622802734,2.31705737113953,-15.5126791000366,17.8297367095947,-4.2007303237915,-10.1684484481812,-0.326691389083862,-11.1852083206177,636.798950195312,65.5680389404297,38.9769668579102,13.769474029541,173.275039672852,136.297592163086,159.801391601562,155.979919433594
